id_fuente,corpus_actual,corpus_final,decision_revision,motivo_revision,observaciones_revision,revisor,fecha_revision,titulo_original,titulo_es_sugerido,cultura,fecha_objeto,procedencia,tipo_objeto,tipo_superficie,material,material_normalizado,tecnica,estado_curacion,destino_curacion,motivo_curacion,url_objeto,url_imagen,ruta_imagen_local,licencia,origen_curacion
316943,secundario,secundario,mantener,,,,,Feathered Band,,Peruvian,,,,,"Cotton, feathers",,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/316943,https://images.metmuseum.org/CRDImages/ao/original/DP18599.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316961,secundario,secundario,mantener,,,,,Feathered Cap,,Peruvian,,,,,"Camelid hair, feathers",,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/316961,https://images.metmuseum.org/CRDImages/ao/original/DP-30088-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
308287,secundario,secundario,mantener,,,,,Tabard,,Chimú,,,,,"Cotton, feathers, plant fiber",,,corpus_secundario,secundario,patron_geometrico_legible,https://www.metmuseum.org/art/collection/search/308287,https://images.metmuseum.org/CRDImages/ao/original/DP-41559-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314616,secundario,secundario,mantener,,,,,Woven Sling Shot,,Inca,,,,,Camelid hair,,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/314616,https://images.metmuseum.org/CRDImages/ao/original/250582.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316928,secundario,secundario,mantener,,,,,Sling,,Inca (?),,,,,Camelid hair,,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/316928,https://images.metmuseum.org/CRDImages/ao/original/vs1994.35.103a.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314617,secundario,secundario,mantener,,,,,Woven Sling Shot,,Inca,,,,,Camelid hair,,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/314617,https://images.metmuseum.org/CRDImages/ao/original/250583.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314615,secundario,secundario,mantener,,,,,Woven Sling Shot,,Inca,,,,,Camelid hair,,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/314615,https://images.metmuseum.org/CRDImages/ao/original/250581.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
315773,secundario,secundario,mantener,,,,,Sling Shot,,Inca,,,,,Camelid hair,,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/315773,https://images.metmuseum.org/CRDImages/ao/original/250471.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
319523,secundario,secundario,mantener,,,,,Tunic Panel,,Nasca,,,,,"Cotton, feathers",,,corpus_secundario,secundario,patron_geometrico_legible,https://www.metmuseum.org/art/collection/search/319523,https://images.metmuseum.org/CRDImages/ao/original/hzTR554_2004.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316983,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Tiwanaku,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316983,https://images.metmuseum.org/CRDImages/ao/original/DP-29592-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316981,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Tiwanaku,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316981,https://images.metmuseum.org/CRDImages/ao/original/DP-29590-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316342,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316342,https://images.metmuseum.org/CRDImages/ao/original/DP-29624-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316727,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316727,https://images.metmuseum.org/CRDImages/ao/original/DP-29608-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314620,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/314620,https://images.metmuseum.org/CRDImages/ao/original/DP-29602-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316968,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316968,https://images.metmuseum.org/CRDImages/ao/original/DP-29615-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316972,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316972,https://images.metmuseum.org/CRDImages/ao/original/DP-29619-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316975,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316975,https://images.metmuseum.org/CRDImages/ao/original/DP-29627-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316964,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316964,https://images.metmuseum.org/CRDImages/ao/original/DP-29611-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316977,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316977,https://images.metmuseum.org/CRDImages/ao/original/DP-29629-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316969,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316969,https://images.metmuseum.org/CRDImages/ao/original/DP-29616-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316988,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316988,https://images.metmuseum.org/CRDImages/ao/original/DP-29630-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316976,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316976,https://images.metmuseum.org/CRDImages/ao/original/DP-29628-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316971,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316971,https://images.metmuseum.org/CRDImages/ao/original/DP-29618-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316967,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316967,https://images.metmuseum.org/CRDImages/ao/original/DP-29614-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316974,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316974,https://images.metmuseum.org/CRDImages/ao/original/DP-29626-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316973,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316973,https://images.metmuseum.org/CRDImages/ao/original/DP-29620-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316343,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316343,https://images.metmuseum.org/CRDImages/ao/original/DP-29625-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316341,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316341,https://images.metmuseum.org/CRDImages/ao/original/DP-29623-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316340,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316340,https://images.metmuseum.org/CRDImages/ao/original/DP-29622-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314622,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/314622,https://images.metmuseum.org/CRDImages/ao/original/DP-29603-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314624,secundario,secundario,mantener,,,,,Four-Cornered Hat,,Wari,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/314624,https://images.metmuseum.org/CRDImages/ao/original/DP-29605-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
316955,secundario,secundario,mantener,,,,,Cap,,Peruvian,,,,,Camelid hair,,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/316955,https://images.metmuseum.org/CRDImages/ao/original/DP-30089-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
314614,secundario,secundario,mantener,,,,,Cap Woven with Human Hair,,Inca,,,,,"Camelid hair, human hair",,,corpus_secundario,secundario,prenda_tridimensional_util,https://www.metmuseum.org/art/collection/search/314614,https://images.metmuseum.org/CRDImages/ao/original/DP-30090-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
312933,secundario,secundario,mantener,,,,,Headband,,Nasca,,,,,Camelid fiber,,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/312933,https://images.metmuseum.org/CRDImages/ao/original/DP-26538-001.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
